[rosmaster.main][INFO] 2025-08-19 15:15:05,769: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2025-08-19 15:15:05,769: Starting ROS Master Node
[rosmaster.master][INFO] 2025-08-19 15:15:25,023: publisherUpdate[/rosout] -> http://10.176.33.207:32955/ ['http://10.176.33.207:46701/', 'http://10.176.33.207:40941/', 'http://10.176.33.207:36563/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-08-19 15:15:25,027: +SUB [/kelpie/imu] /kelpie http://10.176.33.207:36563/
[rosmaster.master][INFO] 2025-08-19 15:15:25,029: +SERVICE [/rosapi/service_providers] /rosapi http://10.176.33.207:40941/
[rosmaster.master][INFO] 2025-08-19 15:15:25,032: +SERVICE [/rosapi/service_node] /rosapi http://10.176.33.207:40941/
[rosmaster.master][INFO] 2025-08-19 15:15:25,034: +SUB [/kelpie/leg_control/currents] /kelpie http://10.176.33.207:36563/
[rosmaster.master][INFO] 2025-08-19 15:15:25,036: +SERVICE [/rosapi/service_host] /rosapi http://10.176.33.207:40941/
[rosmaster.master][INFO] 2025-08-19 15:15:25,039: +SERVICE [/rosapi/message_details] /rosapi http://10.176.33.207:40941/
[rosmaster.master][INFO] 2025-08-19 15:15:25,040: +SUB [/kelpie/battery/voltage] /kelpie http://10.176.33.207:36563/
[rosmaster.master][INFO] 2025-08-19 15:15:25,042: +SERVICE [/rosapi/service_request_details] /rosapi http://10.176.33.207:40941/
[rosmaster.master][INFO] 2025-08-19 15:15:25,044: +PUB [/kelpie/leg_control/joint_states] /kelpie http://10.176.33.207:36563/
[rosmaster.master][INFO] 2025-08-19 15:15:25,045: +SERVICE [/rosapi/service_response_details] /rosapi http://10.176.33.207:40941/
[rosmaster.master][INFO] 2025-08-19 15:15:25,049: +SERVICE [/rosapi/set_param] /rosapi http://10.176.33.207:40941/
[rosmaster.master][INFO] 2025-08-19 15:15:25,051: +CACHEDPARAM [/rosout_disable_topics_generation] by /kelpie
[rosmaster.master][INFO] 2025-08-19 15:15:25,053: +SERVICE [/rosapi/get_param] /rosapi http://10.176.33.207:40941/
[rosmaster.master][INFO] 2025-08-19 15:15:25,056: +SERVICE [/rosapi/has_param] /rosapi http://10.176.33.207:40941/
[rosmaster.master][INFO] 2025-08-19 15:15:25,058: +SUB [/kelpie/command_input] /kelpie http://10.176.33.207:36563/
[rosmaster.master][INFO] 2025-08-19 15:15:25,059: +SERVICE [/rosapi/search_param] /rosapi http://10.176.33.207:40941/
[rosmaster.master][INFO] 2025-08-19 15:15:25,062: +CACHEDPARAM [/rosout_disable_topics_generation] by /kelpie
[rosmaster.master][INFO] 2025-08-19 15:15:25,065: +SERVICE [/rosapi/delete_param] /rosapi http://10.176.33.207:40941/
[rosmaster.master][INFO] 2025-08-19 15:15:25,067: +CACHEDPARAM [/rosout_disable_topics_generation] by /kelpie
[rosmaster.master][INFO] 2025-08-19 15:15:25,069: +SERVICE [/rosapi/get_param_names] /rosapi http://10.176.33.207:40941/
[rosmaster.master][INFO] 2025-08-19 15:15:25,072: +SERVICE [/rosapi/get_time] /rosapi http://10.176.33.207:40941/
[rosmaster.master][INFO] 2025-08-19 15:15:25,073: +CACHEDPARAM [/rosout_disable_topics_generation] by /kelpie
[rosmaster.master][INFO] 2025-08-19 15:15:25,076: +SERVICE [/rosapi/topics_and_raw_types] /rosapi http://10.176.33.207:40941/
[rosmaster.master][INFO] 2025-08-19 15:15:25,078: +CACHEDPARAM [/rosout_disable_topics_generation] by /kelpie
[rosmaster.master][INFO] 2025-08-19 15:15:25,079: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosapi
[rosmaster.master][INFO] 2025-08-19 15:15:25,082: +CACHEDPARAM [/rosout_disable_topics_generation] by /kelpie
[rosmaster.master][INFO] 2025-08-19 15:15:25,085: +CACHEDPARAM [/rosout_disable_topics_generation] by /kelpie
[rosmaster.master][INFO] 2025-08-19 15:15:25,089: +CACHEDPARAM [/rosout_disable_topics_generation] by /kelpie
[rosmaster.master][INFO] 2025-08-19 15:15:25,092: +CACHEDPARAM [/rosout_disable_topics_generation] by /kelpie
[rosmaster.master][INFO] 2025-08-19 15:15:25,236: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2025-08-19 15:15:25,495: +PUB [/kelpie/leg_control/currents] /hardware http://10.176.33.207:45341/
[rosmaster.master][INFO] 2025-08-19 15:15:25,498: +PUB [/kelpie/battery/voltage] /hardware http://10.176.33.207:45341/
[rosmaster.master][INFO] 2025-08-19 15:15:25,501: +PUB [/kelpie/imu] /hardware http://10.176.33.207:45341/
[rosmaster.master][INFO] 2025-08-19 15:15:25,513: publisherUpdate[/kelpie/leg_control/currents] -> http://10.176.33.207:36563/ ['http://10.176.33.207:45341/']
[rosmaster.master][INFO] 2025-08-19 15:15:25,536: publisherUpdate[/kelpie/leg_control/currents] -> http://10.176.33.207:36563/ ['http://10.176.33.207:45341/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2025-08-19 15:15:25,536: publisherUpdate[/kelpie/battery/voltage] -> http://10.176.33.207:36563/ ['http://10.176.33.207:45341/']
[rosmaster.master][INFO] 2025-08-19 15:15:25,549: publisherUpdate[/kelpie/battery/voltage] -> http://10.176.33.207:36563/ ['http://10.176.33.207:45341/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2025-08-19 15:15:25,549: publisherUpdate[/kelpie/imu] -> http://10.176.33.207:36563/ ['http://10.176.33.207:45341/']
[rosmaster.master][INFO] 2025-08-19 15:15:25,558: +PUB [/rosout] /rosbridge_websocket http://10.176.33.207:46577/
[rosmaster.master][INFO] 2025-08-19 15:15:25,565: +SERVICE [/rosbridge_websocket/get_loggers] /rosbridge_websocket http://10.176.33.207:46577/
[rosmaster.master][INFO] 2025-08-19 15:15:25,568: publisherUpdate[/kelpie/imu] -> http://10.176.33.207:36563/ ['http://10.176.33.207:45341/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2025-08-19 15:15:25,569: +SERVICE [/rosbridge_websocket/set_logger_level] /rosbridge_websocket http://10.176.33.207:46577/
[rosmaster.master][INFO] 2025-08-19 15:15:25,569: publisherUpdate[/rosout] -> http://10.176.33.207:32955/ ['http://10.176.33.207:46701/', 'http://10.176.33.207:40941/', 'http://10.176.33.207:36563/', 'http://10.176.33.207:46577/']
[rosmaster.master][INFO] 2025-08-19 15:15:25,573: publisherUpdate[/rosout] -> http://10.176.33.207:32955/ ['http://10.176.33.207:46701/', 'http://10.176.33.207:40941/', 'http://10.176.33.207:36563/', 'http://10.176.33.207:46577/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-08-19 15:15:25,583: +PUB [/rosout] /hardware http://10.176.33.207:45341/
[rosmaster.master][INFO] 2025-08-19 15:15:25,591: +SERVICE [/hardware/get_loggers] /hardware http://10.176.33.207:45341/
[rosmaster.master][INFO] 2025-08-19 15:15:25,596: +SERVICE [/hardware/set_logger_level] /hardware http://10.176.33.207:45341/
[rosmaster.master][INFO] 2025-08-19 15:15:25,616: +PUB [/client_count] /rosbridge_websocket http://10.176.33.207:46577/
[rosmaster.master][INFO] 2025-08-19 15:15:25,620: +PUB [/connected_clients] /rosbridge_websocket http://10.176.33.207:46577/
[rosmaster.master][INFO] 2025-08-19 15:15:25,626: publisherUpdate[/rosout] -> http://10.176.33.207:32955/ ['http://10.176.33.207:46701/', 'http://10.176.33.207:40941/', 'http://10.176.33.207:36563/', 'http://10.176.33.207:46577/', 'http://10.176.33.207:45341/']
[rosmaster.master][INFO] 2025-08-19 15:15:25,630: publisherUpdate[/rosout] -> http://10.176.33.207:32955/ ['http://10.176.33.207:46701/', 'http://10.176.33.207:40941/', 'http://10.176.33.207:36563/', 'http://10.176.33.207:46577/', 'http://10.176.33.207:45341/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-08-19 15:15:25,632: +PARAM [/rosbridge_websocket/actual_port] by /rosbridge_websocket
[rosmaster.master][INFO] 2025-08-19 15:15:25,639: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2025-08-19 15:15:25,665: +SUB [/kelpie/leg_control/joint_states] /hardware http://10.176.33.207:45341/
[rosmaster.master][INFO] 2025-08-19 15:15:25,674: +SUB [/joy] /hardware http://10.176.33.207:45341/
[rosmaster.master][INFO] 2025-08-19 15:15:25,677: +PUB [/kelpie/command_input] /hardware http://10.176.33.207:45341/
[rosmaster.master][INFO] 2025-08-19 15:15:25,727: publisherUpdate[/kelpie/command_input] -> http://10.176.33.207:36563/ ['http://10.176.33.207:45341/']
[rosmaster.master][INFO] 2025-08-19 15:15:25,777: publisherUpdate[/kelpie/command_input] -> http://10.176.33.207:36563/ ['http://10.176.33.207:45341/']: sec=0.05, result=[1, '', 0]
[rosmaster.master][INFO] 2025-08-19 15:15:26,000: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2025-08-19 15:15:26,820: +SUB [/kelpie/leg_control/joint_states] /rosbridge_websocket http://10.176.33.207:46577/
[rosmaster.master][INFO] 2025-08-19 15:15:26,824: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2025-08-19 15:15:26,836: +SUB [/kelpie/leg_control/currents] /rosbridge_websocket http://10.176.33.207:46577/
[rosmaster.master][INFO] 2025-08-19 15:15:26,840: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2025-08-19 15:15:26,857: +SUB [/kelpie/battery/voltage] /rosbridge_websocket http://10.176.33.207:46577/
[rosmaster.master][INFO] 2025-08-19 15:15:26,861: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2025-08-19 15:15:26,883: +SUB [/kelpie/imu] /rosbridge_websocket http://10.176.33.207:46577/
[rosmaster.master][INFO] 2025-08-19 15:15:26,887: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2025-08-19 15:15:30,238: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2025-08-19 15:15:30,250: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2025-08-19 15:15:30,255: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2025-08-19 15:15:30,259: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2025-08-19 15:15:30,263: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2025-08-19 15:15:34,314: +PARAM [/roslaunch/uris/host_localhost__36713] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,325: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,325: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,325: +PARAM [/rosbridge_websocket/authenticate] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,326: +PARAM [/rosbridge_websocket/port] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,326: +PARAM [/rosbridge_websocket/address] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,326: +PARAM [/rosbridge_websocket/retry_startup_delay] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,326: +PARAM [/rosbridge_websocket/fragment_timeout] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,326: +PARAM [/rosbridge_websocket/delay_between_messages] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,327: +PARAM [/rosbridge_websocket/max_message_size] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,327: +PARAM [/rosbridge_websocket/unregister_timeout] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,327: +PARAM [/rosbridge_websocket/use_compression] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,327: +PARAM [/rosbridge_websocket/websocket_ping_interval] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,327: +PARAM [/rosbridge_websocket/websocket_ping_timeout] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,328: +PARAM [/rosbridge_websocket/websocket_external_port] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,328: +PARAM [/rosbridge_websocket/topics_glob] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,328: +PARAM [/rosbridge_websocket/services_glob] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,328: +PARAM [/rosbridge_websocket/params_glob] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,329: +PARAM [/rosbridge_websocket/bson_only_mode] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,329: +PARAM [/rosapi/topics_glob] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,329: +PARAM [/rosapi/services_glob] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,330: +PARAM [/rosapi/params_glob] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,330: +PARAM [/JOYSTICK/autorepeat_rate] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,330: +PARAM [/JOYSTICK/joy_node/dev] by /roslaunch
[rosmaster.master][INFO] 2025-08-19 15:15:34,778: +PUB [/rosout] /JOYSTICK http://localhost:42879/
[rosmaster.master][INFO] 2025-08-19 15:15:34,781: +SERVICE [/JOYSTICK/get_loggers] /JOYSTICK http://localhost:42879/
[rosmaster.master][INFO] 2025-08-19 15:15:34,785: +SERVICE [/JOYSTICK/set_logger_level] /JOYSTICK http://localhost:42879/
[rosmaster.master][INFO] 2025-08-19 15:15:34,793: publisherUpdate[/rosout] -> http://10.176.33.207:32955/ ['http://10.176.33.207:40941/', 'http://10.176.33.207:36563/', 'http://10.176.33.207:46577/', 'http://10.176.33.207:45341/', 'http://localhost:42879/']
[rosmaster.master][INFO] 2025-08-19 15:15:34,798: publisherUpdate[/rosout] -> http://10.176.33.207:32955/ ['http://10.176.33.207:40941/', 'http://10.176.33.207:36563/', 'http://10.176.33.207:46577/', 'http://10.176.33.207:45341/', 'http://localhost:42879/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-08-19 15:15:34,800: +PUB [/diagnostics] /JOYSTICK http://localhost:42879/
[rosmaster.master][INFO] 2025-08-19 15:15:34,814: +CACHEDPARAM [/JOYSTICK/diagnostic_period] by /JOYSTICK
[rosmaster.master][INFO] 2025-08-19 15:15:34,820: +PUB [/joy] /JOYSTICK http://localhost:42879/
[rosmaster.master][INFO] 2025-08-19 15:15:34,832: +SUB [/joy/set_feedback] /JOYSTICK http://localhost:42879/
[rosmaster.master][INFO] 2025-08-19 15:15:34,846: publisherUpdate[/joy] -> http://10.176.33.207:45341/ ['http://localhost:42879/']
[rosmaster.master][INFO] 2025-08-19 15:15:34,860: publisherUpdate[/joy] -> http://10.176.33.207:45341/ ['http://localhost:42879/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2025-08-19 15:15:34,895: -PUB [/rosout] /JOYSTICK http://10.176.33.207:46701/
[rosmaster.master][INFO] 2025-08-19 15:15:34,897: -PUB [/diagnostics] /JOYSTICK http://10.176.33.207:46701/
[rosmaster.master][INFO] 2025-08-19 15:15:34,899: -PUB [/joy] /JOYSTICK http://10.176.33.207:46701/
[rosmaster.master][INFO] 2025-08-19 15:15:34,902: -SUB [/joy/set_feedback] /JOYSTICK http://10.176.33.207:46701/
[rosmaster.master][INFO] 2025-08-19 15:15:34,904: -SERVICE [/JOYSTICK/get_loggers] /JOYSTICK rosrpc://10.176.33.207:40875
[rosmaster.master][INFO] 2025-08-19 15:15:34,906: -SERVICE [/JOYSTICK/set_logger_level] /JOYSTICK rosrpc://10.176.33.207:40875
[rosmaster.master][INFO] 2025-08-19 15:15:34,909: +CACHEDPARAM [/rosout_disable_topics_generation] by /JOYSTICK
[rosmaster.master][INFO] 2025-08-19 15:15:34,915: -CACHEDPARAM [/JOYSTICK/diagnostic_period] by /JOYSTICK
[rosmaster.master][INFO] 2025-08-19 15:15:34,917: -CACHEDPARAM [/rosout_disable_topics_generation] by /JOYSTICK
[rosmaster.master][INFO] 2025-08-19 15:15:36,569: +PUB [/rosout] /kelpie http://localhost:44985/
[rosmaster.master][INFO] 2025-08-19 15:15:36,571: +PUB [/rosout] /rosapi http://localhost:38579/
[rosmaster.master][INFO] 2025-08-19 15:15:36,583: +SERVICE [/rosapi/get_loggers] /rosapi http://localhost:38579/
[rosmaster.master][INFO] 2025-08-19 15:15:36,584: +SERVICE [/kelpie/get_loggers] /kelpie http://localhost:44985/
[rosmaster.master][INFO] 2025-08-19 15:15:36,586: +SERVICE [/rosapi/set_logger_level] /rosapi http://localhost:38579/
[rosmaster.master][INFO] 2025-08-19 15:15:36,587: +SERVICE [/kelpie/set_logger_level] /kelpie http://localhost:44985/
[rosmaster.master][INFO] 2025-08-19 15:15:36,599: +SUB [/kelpie/imu] /kelpie http://localhost:44985/
[rosmaster.master][INFO] 2025-08-19 15:15:36,602: +SERVICE [/rosapi/topics] /rosapi http://localhost:38579/
[rosmaster.master][INFO] 2025-08-19 15:15:36,604: publisherUpdate[/rosout] -> http://10.176.33.207:32955/ ['http://10.176.33.207:40941/', 'http://10.176.33.207:46577/', 'http://10.176.33.207:45341/', 'http://localhost:42879/', 'http://localhost:44985/']
[rosmaster.master][INFO] 2025-08-19 15:15:36,609: -SUB [/kelpie/imu] /kelpie http://10.176.33.207:36563/
[rosmaster.master][INFO] 2025-08-19 15:15:36,611: publisherUpdate[/rosout] -> http://10.176.33.207:32955/ ['http://10.176.33.207:40941/', 'http://10.176.33.207:46577/', 'http://10.176.33.207:45341/', 'http://localhost:42879/', 'http://localhost:44985/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2025-08-19 15:15:36,612: -SUB [/kelpie/leg_control/currents] /kelpie http://10.176.33.207:36563/
[rosmaster.master][INFO] 2025-08-19 15:15:36,615: -SUB [/kelpie/battery/voltage] /kelpie http://10.176.33.207:36563/
[rosmaster.master][INFO] 2025-08-19 15:15:36,616: +SERVICE [/rosapi/topics_for_type] /rosapi http://localhost:38579/
[rosmaster.master][INFO] 2025-08-19 15:15:36,616: -SUB [/kelpie/command_input] /kelpie http://10.176.33.207:36563/
[rosmaster.master][INFO] 2025-08-19 15:15:36,617: -PUB [/rosout] /kelpie http://10.176.33.207:36563/
[rosmaster.master][INFO] 2025-08-19 15:15:36,618: -PUB [/kelpie/leg_control/joint_states] /kelpie http://10.176.33.207:36563/
[rosmaster.master][INFO] 2025-08-19 15:15:36,618: -SERVICE [/kelpie/get_loggers] /kelpie rosrpc://10.176.33.207:38585
[rosmaster.master][INFO] 2025-08-19 15:15:36,619: -SERVICE [/kelpie/set_logger_level] /kelpie rosrpc://10.176.33.207:38585
[rosmaster.master][INFO] 2025-08-19 15:15:36,622: +SUB [/kelpie/leg_control/currents] /kelpie http://localhost:44985/
